Brand,Processor,RAM,GPU,Screen Size,Resolution,Battery Life,Weight,Operating System,Price,Storage Size,Storage Type
Dell,AMD Ryzen 3,16,Nvidia GTX 1650,17.3,3840x2160,11.7,2.26,FreeDOS,1884.65,256,SSD
Microsoft,Intel i5,32,AMD Radeon RX 6800,13.3,3840x2160,5.7,3.06,macOS,2606.17,2000,SSD
Asus,AMD Ryzen 9,8,Integrated,17.3,2560x1440,10.2,2.45,macOS,1187.43,1000,HDD
MSI,Intel i3,32,Nvidia GTX 1650,14.0,1366x768,9.3,3.13,Linux,1544.24,2000,SSD
Dell,AMD Ryzen 3,4,Nvidia RTX 2060,16.0,1366x768,5.0,3.04,Windows,610.1,1000,SSD
Asus,AMD Ryzen 3,4,Nvidia GTX 1650,13.3,2560x1440,4.4,1.69,Linux,877.93,2000,SSD
Apple,AMD Ryzen 7,16,Nvidia RTX 3080,14.0,3840x2160,6.4,2.09,FreeDOS,3726.04,1000,SSD
Samsung,Intel i7,4,AMD Radeon RX 6800,13.3,2560x1440,9.4,1.85,FreeDOS,1287.64,2000,SSD
Apple,AMD Ryzen 5,4,Nvidia RTX 2060,17.3,1366x768,7.4,2.18,Linux,1166.4,2000,SSD
Apple,AMD Ryzen 7,8,Nvidia GTX 1650,16.0,1366x768,12.0,2.83,Windows,1782.91,256,SSD
Samsung,AMD Ryzen 3,64,Nvidia RTX 3080,17.3,2560x1440,11.8,2.95,FreeDOS,2609.65,1000,SSD
Samsung,Intel i3,32,Nvidia RTX 3080,13.3,2560x1440,5.2,3.19,macOS,1795.68,512,SSD
Razer,AMD Ryzen 7,4,AMD Radeon RX 6600,14.0,3840x2160,11.0,1.74,FreeDOS,2584.76,1000,SSD
Apple,Intel i3,8,Nvidia RTX 3060,14.0,1366x768,7.0,1.3,Linux,1061.44,1000,SSD
MSI,Intel i5,64,Nvidia RTX 3080,15.6,1920x1080,4.3,3.5,FreeDOS,3416.85,256,SSD
HP,Intel i5,32,AMD Radeon RX 6800,17.3,2560x1440,11.5,2.19,macOS,2309.9,512,SSD
Razer,Intel i3,8,Integrated,17.3,1920x1080,8.9,2.81,FreeDOS,965.95,256,SSD
Razer,Intel i9,64,Nvidia RTX 3060,13.3,3840x2160,9.0,2.57,Linux,8998.77,256,SSD
Samsung,AMD Ryzen 5,8,Integrated,15.6,3840x2160,5.7,2.91,Linux,1365.33,256,SSD
Apple,AMD Ryzen 7,64,Integrated,15.6,1920x1080,6.1,3.18,macOS,3312.02,512,SSD
Dell,AMD Ryzen 3,64,Nvidia GTX 1650,15.6,3840x2160,9.2,1.9,macOS,3650.32,512,SSD
Dell,AMD Ryzen 3,4,AMD Radeon RX 6600,14.0,1920x1080,8.7,2.86,Linux,667.44,2000,SSD
MSI,AMD Ryzen 3,32,Nvidia RTX 3060,13.3,3840x2160,6.2,1.5,FreeDOS,2243.0,1000,HDD
HP,Intel i7,4,Integrated,13.3,1920x1080,6.5,3.07,FreeDOS,697.95,1000,HDD
Acer,AMD Ryzen 3,16,Integrated,15.6,2560x1440,7.1,2.36,FreeDOS,892.87,512,SSD
Apple,AMD Ryzen 3,64,Integrated,13.3,1366x768,6.6,2.16,Linux,1663.83,1000,SSD
Asus,AMD Ryzen 9,16,Integrated,16.0,2560x1440,5.7,2.38,macOS,1932.27,512,SSD
Acer,AMD Ryzen 7,8,Nvidia GTX 1650,13.3,1920x1080,4.8,3.48,FreeDOS,1132.0,256,SSD
HP,Intel i7,64,Nvidia RTX 3080,16.0,3840x2160,9.7,1.33,FreeDOS,5297.65,2000,SSD
Asus,Intel i3,32,Nvidia RTX 3080,15.6,1366x768,9.3,3.42,Windows,1309.43,256,SSD
HP,AMD Ryzen 5,32,Nvidia RTX 2060,16.0,2560x1440,10.0,1.36,Linux,2289.5,2000,SSD
Acer,AMD Ryzen 7,32,Nvidia RTX 2060,17.3,2560x1440,8.9,2.63,Linux,2378.94,1000,HDD
Apple,Intel i3,4,Nvidia RTX 3080,17.3,1920x1080,7.4,3.44,macOS,932.61,1000,HDD
Acer,AMD Ryzen 7,4,Nvidia RTX 3060,13.3,1920x1080,7.8,2.62,Linux,1139.02,1000,SSD
Asus,Intel i9,8,Nvidia RTX 3060,17.3,2560x1440,6.1,3.19,FreeDOS,2155.33,256,SSD
Apple,Intel i7,32,Nvidia RTX 3080,16.0,3840x2160,6.9,2.48,Linux,5289.62,256,SSD
MSI,Intel i9,64,Nvidia RTX 3080,16.0,1920x1080,6.5,2.25,macOS,5474.88,1000,SSD
Microsoft,AMD Ryzen 7,4,Nvidia GTX 1650,14.0,2560x1440,5.6,2.91,macOS,1274.41,1000,SSD
HP,AMD Ryzen 5,8,AMD Radeon RX 6800,15.6,1366x768,10.4,2.3,macOS,945.67,256,SSD
Samsung,AMD Ryzen 9,16,Integrated,16.0,1366x768,8.5,3.25,macOS,1216.56,1000,SSD
Dell,Intel i5,64,Nvidia RTX 3060,16.0,2560x1440,11.1,2.55,macOS,2645.43,1000,HDD
Razer,AMD Ryzen 3,4,Integrated,15.6,2560x1440,6.4,1.91,macOS,851.67,2000,SSD
Microsoft,Intel i7,8,Nvidia RTX 3060,16.0,2560x1440,11.6,1.62,Windows,1586.36,1000,SSD
MSI,Intel i7,16,Nvidia RTX 3060,14.0,2560x1440,6.0,3.13,Windows,2474.58,1000,SSD
Dell,Intel i5,4,Nvidia RTX 2060,14.0,2560x1440,9.8,2.37,FreeDOS,1281.64,1000,SSD
Dell,Intel i3,64,Nvidia RTX 3080,15.6,1920x1080,4.7,2.6,macOS,1891.61,1000,HDD
Lenovo,AMD Ryzen 7,16,Nvidia RTX 3060,17.3,1366x768,5.5,2.24,Windows,1285.31,256,SSD
Apple,Intel i9,32,Nvidia RTX 2060,13.3,3840x2160,8.4,3.31,macOS,5579.98,1000,HDD
Asus,AMD Ryzen 3,8,Nvidia GTX 1650,13.3,2560x1440,4.0,2.44,Linux,934.13,256,SSD
Samsung,Intel i7,8,Nvidia RTX 2060,14.0,1920x1080,4.2,3.09,Windows,1230.63,2000,SSD
Razer,AMD Ryzen 3,64,AMD Radeon RX 6600,14.0,3840x2160,6.2,2.61,macOS,4444.37,1000,SSD
Acer,Intel i7,32,AMD Radeon RX 6600,17.3,3840x2160,10.1,3.14,FreeDOS,3744.19,2000,SSD
Dell,Intel i3,32,Integrated,15.6,1920x1080,9.3,3.26,macOS,1074.69,512,SSD
Dell,AMD Ryzen 3,64,Nvidia GTX 1650,17.3,1920x1080,4.3,1.38,macOS,1689.75,1000,HDD
Acer,AMD Ryzen 9,8,Integrated,14.0,2560x1440,8.7,3.25,FreeDOS,1385.51,512,SSD
HP,AMD Ryzen 5,8,Nvidia RTX 2060,13.3,1920x1080,7.3,1.3,macOS,1165.38,1000,SSD
MSI,Intel i3,16,AMD Radeon RX 6600,16.0,1366x768,10.2,2.38,Windows,884.41,1000,HDD
Dell,AMD Ryzen 7,4,Integrated,16.0,2560x1440,10.7,3.16,Linux,905.13,1000,HDD
Acer,Intel i3,32,AMD Radeon RX 6800,16.0,2560x1440,11.7,1.71,FreeDOS,1648.98,1000,HDD
Razer,AMD Ryzen 9,8,AMD Radeon RX 6600,15.6,2560x1440,7.9,1.34,Windows,3181.29,256,SSD
Lenovo,Intel i7,4,AMD Radeon RX 6800,17.3,2560x1440,6.1,2.22,Windows,1447.39,2000,SSD
Microsoft,AMD Ryzen 7,8,Nvidia RTX 2060,16.0,1366x768,11.7,2.31,macOS,1075.3,1000,SSD
Samsung,Intel i9,16,Nvidia RTX 3080,13.3,1366x768,10.0,1.97,Linux,1650.7,512,SSD
HP,AMD Ryzen 5,4,Nvidia RTX 3080,15.6,1920x1080,6.9,2.38,FreeDOS,1034.71,1000,SSD
MSI,Intel i5,4,Nvidia RTX 2060,14.0,1366x768,10.5,2.47,Linux,879.57,2000,SSD
Acer,Intel i3,16,Nvidia RTX 2060,16.0,2560x1440,6.0,2.24,macOS,1476.8,2000,SSD
Samsung,AMD Ryzen 7,32,AMD Radeon RX 6800,16.0,1366x768,10.3,2.54,FreeDOS,1890.25,512,SSD
Acer,Intel i9,16,AMD Radeon RX 6600,16.0,1366x768,8.6,3.43,FreeDOS,1738.92,256,SSD
Asus,AMD Ryzen 3,8,Nvidia GTX 1650,13.3,3840x2160,5.0,3.37,Linux,1122.58,1000,HDD
HP,AMD Ryzen 3,4,Nvidia RTX 2060,17.3,2560x1440,10.5,2.97,macOS,781.46,1000,HDD
Lenovo,AMD Ryzen 3,64,Nvidia RTX 3060,17.3,3840x2160,7.6,1.56,Linux,3754.03,512,SSD
Samsung,Intel i3,32,AMD Radeon RX 6800,14.0,3840x2160,11.2,3.21,FreeDOS,2124.34,2000,SSD
MSI,Intel i3,16,Nvidia GTX 1650,13.3,3840x2160,7.2,1.72,Linux,1709.07,1000,HDD
Microsoft,AMD Ryzen 9,4,AMD Radeon RX 6600,14.0,1366x768,8.2,1.85,Windows,1143.2,2000,SSD
Razer,AMD Ryzen 9,16,Nvidia RTX 3080,17.3,1366x768,10.1,1.3,Windows,2492.43,2000,SSD
Apple,AMD Ryzen 5,64,Nvidia RTX 3080,14.0,1920x1080,5.5,2.59,FreeDOS,3415.68,512,SSD
Apple,AMD Ryzen 7,32,AMD Radeon RX 6600,13.3,1920x1080,10.7,1.29,macOS,3101.03,1000,SSD
Apple,Intel i7,16,Nvidia RTX 3080,13.3,3840x2160,11.5,2.85,FreeDOS,3679.66,512,SSD
Microsoft,Intel i9,4,Nvidia RTX 3080,16.0,2560x1440,5.5,1.68,Windows,1964.07,1000,SSD
HP,AMD Ryzen 5,32,AMD Radeon RX 6800,13.3,1366x768,10.7,2.2,Windows,1091.05,1000,HDD
Microsoft,AMD Ryzen 5,4,Nvidia GTX 1650,13.3,1366x768,6.1,1.82,Windows,704.15,1000,HDD
HP,Intel i9,64,AMD Radeon RX 6600,15.6,2560x1440,10.7,2.25,Linux,5409.76,256,SSD
Lenovo,Intel i9,64,Integrated,14.0,1920x1080,4.6,2.27,FreeDOS,2682.67,2000,SSD
Dell,AMD Ryzen 9,4,Nvidia RTX 2060,14.0,1920x1080,6.2,1.93,Linux,1519.92,512,SSD
Asus,AMD Ryzen 5,16,Integrated,13.3,3840x2160,7.0,3.36,Linux,1363.66,256,SSD
Asus,Intel i9,4,AMD Radeon RX 6600,14.0,3840x2160,8.7,2.93,Windows,2362.27,2000,SSD
Samsung,Intel i7,64,Nvidia RTX 3060,13.3,3840x2160,9.3,2.1,Linux,4841.74,512,SSD
MSI,Intel i5,8,Nvidia RTX 3060,14.0,1366x768,4.2,2.67,FreeDOS,963.74,512,SSD
HP,AMD Ryzen 5,32,Nvidia RTX 2060,14.0,1366x768,10.4,2.67,Linux,1395.52,512,SSD
Apple,Intel i5,64,Nvidia GTX 1650,16.0,1920x1080,11.9,3.41,Windows,3326.61,1000,HDD
Samsung,AMD Ryzen 9,8,AMD Radeon RX 6800,15.6,2560x1440,5.5,1.23,Windows,2224.68,1000,SSD
Apple,AMD Ryzen 9,32,AMD Radeon RX 6600,16.0,2560x1440,9.3,2.37,Linux,5410.95,512,SSD
MSI,AMD Ryzen 3,64,AMD Radeon RX 6600,13.3,1920x1080,8.1,1.99,Windows,2632.73,1000,SSD
Asus,Intel i3,32,Integrated,15.6,2560x1440,4.3,1.21,FreeDOS,1224.69,1000,SSD
Microsoft,Intel i3,32,Nvidia RTX 3060,17.3,1366x768,5.5,1.34,Linux,1368.59,2000,SSD
Samsung,Intel i7,8,AMD Radeon RX 6600,13.3,1920x1080,4.4,1.21,Linux,1079.86,1000,HDD
Acer,Intel i5,4,Nvidia GTX 1650,17.3,2560x1440,4.7,1.32,Linux,1191.94,256,SSD
Apple,Intel i5,4,Nvidia GTX 1650,15.6,3840x2160,5.0,2.81,FreeDOS,2389.62,256,SSD
Apple,AMD Ryzen 9,64,Nvidia GTX 1650,14.0,1920x1080,4.7,2.39,macOS,5947.14,512,SSD
Acer,Intel i5,8,Nvidia GTX 1650,14.0,3840x2160,6.2,2.63,Linux,1683.7,2000,SSD
Apple,Intel i5,4,Nvidia RTX 3060,16.0,3840x2160,11.7,1.86,macOS,2405.5,256,SSD
HP,AMD Ryzen 7,32,Nvidia RTX 3060,13.3,2560x1440,11.1,2.73,Windows,2525.91,256,SSD
Microsoft,Intel i3,32,Nvidia RTX 2060,15.6,1366x768,10.4,1.3,Windows,1199.45,256,SSD
Razer,AMD Ryzen 7,8,AMD Radeon RX 6600,14.0,1366x768,5.9,2.48,FreeDOS,1442.43,256,SSD
Acer,AMD Ryzen 9,64,Integrated,15.6,1920x1080,11.5,3.28,Windows,2929.77,1000,SSD
Microsoft,Intel i9,16,AMD Radeon RX 6800,14.0,1366x768,5.0,3.26,Linux,1701.42,256,SSD
Acer,AMD Ryzen 7,4,AMD Radeon RX 6800,13.3,3840x2160,6.1,2.48,FreeDOS,1549.1,1000,HDD
Microsoft,Intel i9,4,Nvidia RTX 3080,15.6,1366x768,5.9,3.48,FreeDOS,1365.57,512,SSD
HP,Intel i7,16,Nvidia RTX 3080,13.3,1366x768,6.2,2.19,macOS,1227.97,256,SSD
MSI,AMD Ryzen 3,4,Nvidia RTX 3080,13.3,1920x1080,6.6,2.11,Windows,854.44,1000,SSD
Dell,Intel i7,8,AMD Radeon RX 6600,13.3,2560x1440,8.2,2.43,FreeDOS,1428.26,2000,SSD
Samsung,AMD Ryzen 7,16,Integrated,15.6,1366x768,11.3,2.74,Windows,852.32,512,SSD
MSI,AMD Ryzen 5,16,Nvidia GTX 1650,15.6,1366x768,8.5,2.85,Linux,1353.63,256,SSD
HP,Intel i7,16,Nvidia GTX 1650,13.3,2560x1440,5.3,3.32,macOS,1688.92,1000,HDD
MSI,AMD Ryzen 5,8,Nvidia RTX 3060,15.6,1366x768,6.7,3.12,Windows,1265.3,2000,SSD
Dell,Intel i3,64,Integrated,16.0,3840x2160,5.0,2.28,macOS,2436.73,512,SSD
Microsoft,Intel i9,64,AMD Radeon RX 6600,13.3,2560x1440,8.7,1.39,FreeDOS,4963.4,256,SSD
Microsoft,Intel i5,4,AMD Radeon RX 6800,15.6,1366x768,7.1,1.9,macOS,718.92,512,SSD
HP,Intel i5,16,AMD Radeon RX 6600,13.3,1366x768,5.9,3.12,Linux,895.48,2000,SSD
Razer,AMD Ryzen 3,8,AMD Radeon RX 6800,13.3,3840x2160,10.7,3.3,FreeDOS,1746.38,1000,HDD
Microsoft,AMD Ryzen 9,64,Nvidia GTX 1650,14.0,1366x768,5.5,2.02,Linux,2619.26,1000,HDD
Lenovo,Intel i3,32,Nvidia RTX 3060,17.3,1366x768,6.6,1.7,macOS,1177.32,512,SSD
Apple,AMD Ryzen 7,16,Nvidia RTX 3060,15.6,1920x1080,10.4,1.21,Windows,2540.59,512,SSD
Apple,Intel i3,16,AMD Radeon RX 6800,13.3,1920x1080,9.7,2.86,Windows,1156.47,1000,HDD
HP,Intel i5,64,Integrated,17.3,1366x768,10.8,1.77,Windows,1569.3,256,SSD
Dell,AMD Ryzen 7,32,Nvidia GTX 1650,16.0,1920x1080,7.6,1.74,Linux,2222.85,512,SSD
Lenovo,Intel i7,32,Nvidia RTX 2060,14.0,2560x1440,9.9,3.25,Linux,2514.92,2000,SSD
Asus,Intel i9,64,Nvidia RTX 2060,15.6,2560x1440,11.4,1.4,FreeDOS,5451.03,512,SSD
Apple,AMD Ryzen 7,32,Nvidia RTX 3060,15.6,2560x1440,4.1,1.44,Windows,4195.53,2000,SSD
Microsoft,AMD Ryzen 9,64,Nvidia RTX 2060,14.0,3840x2160,10.6,2.8,macOS,6674.17,2000,SSD
HP,Intel i9,8,Nvidia RTX 3060,13.3,3840x2160,9.7,1.27,FreeDOS,2690.33,256,SSD
Dell,Intel i3,4,AMD Radeon RX 6800,14.0,1920x1080,10.5,1.67,macOS,824.55,1000,SSD
Microsoft,AMD Ryzen 9,8,AMD Radeon RX 6800,15.6,3840x2160,11.3,3.0,Linux,2934.74,2000,SSD
Acer,Intel i5,4,Integrated,15.6,1366x768,6.8,3.34,FreeDOS,354.84,1000,HDD
Dell,AMD Ryzen 9,64,AMD Radeon RX 6600,14.0,1920x1080,8.3,1.59,Windows,3983.54,2000,SSD
Acer,AMD Ryzen 5,4,Nvidia RTX 2060,16.0,3840x2160,11.6,2.54,Linux,1578.46,256,SSD
Microsoft,Intel i9,32,Nvidia GTX 1650,14.0,2560x1440,11.5,2.97,FreeDOS,2831.46,1000,HDD
Acer,AMD Ryzen 7,16,Integrated,15.6,1366x768,11.2,1.52,Windows,911.27,1000,SSD
HP,AMD Ryzen 3,8,Nvidia RTX 3060,17.3,3840x2160,10.5,2.72,macOS,1602.44,512,SSD
Asus,AMD Ryzen 3,8,AMD Radeon RX 6800,13.3,2560x1440,5.0,3.47,macOS,1022.24,1000,SSD
HP,AMD Ryzen 9,8,Nvidia GTX 1650,14.0,1920x1080,8.9,2.31,Windows,1560.77,256,SSD
Dell,Intel i7,32,Nvidia RTX 2060,14.0,1920x1080,11.7,3.16,Linux,1531.29,1000,HDD
Apple,AMD Ryzen 3,8,Nvidia RTX 3080,15.6,1366x768,8.6,1.9,Linux,1275.98,1000,SSD
Microsoft,AMD Ryzen 7,8,AMD Radeon RX 6600,16.0,2560x1440,9.6,1.7,Linux,1611.13,512,SSD
Dell,Intel i9,64,AMD Radeon RX 6800,16.0,3840x2160,7.0,2.87,macOS,7274.69,2000,SSD
MSI,AMD Ryzen 7,8,AMD Radeon RX 6600,13.3,3840x2160,7.8,2.85,macOS,2352.56,1000,HDD
Asus,Intel i5,16,AMD Radeon RX 6800,16.0,1920x1080,4.5,2.25,FreeDOS,1144.76,1000,HDD
Acer,Intel i5,8,Nvidia RTX 3080,13.3,1920x1080,12.0,3.15,Windows,930.93,512,SSD
MSI,Intel i5,8,Nvidia RTX 3080,17.3,2560x1440,5.5,2.86,Windows,1899.12,512,SSD
Samsung,AMD Ryzen 5,4,Integrated,17.3,3840x2160,8.9,3.41,Windows,1038.33,2000,SSD
Asus,AMD Ryzen 5,16,Integrated,14.0,1920x1080,10.2,1.72,Linux,876.59,1000,SSD
Apple,AMD Ryzen 3,4,Nvidia GTX 1650,15.6,2560x1440,12.0,3.08,FreeDOS,1274.16,1000,HDD
Apple,AMD Ryzen 3,4,AMD Radeon RX 6600,16.0,3840x2160,10.9,2.83,Linux,1992.07,1000,SSD
Dell,Intel i7,64,Nvidia GTX 1650,13.3,2560x1440,10.1,3.39,Windows,3596.02,256,SSD
Microsoft,AMD Ryzen 7,32,Nvidia RTX 2060,15.6,1920x1080,6.8,3.19,macOS,2266.47,256,SSD
Asus,Intel i7,16,AMD Radeon RX 6600,14.0,1920x1080,9.6,2.37,FreeDOS,1383.78,2000,SSD
Razer,AMD Ryzen 7,32,Nvidia RTX 2060,14.0,1920x1080,4.8,3.15,macOS,2803.03,256,SSD
Samsung,AMD Ryzen 9,64,Nvidia RTX 3080,17.3,1366x768,7.1,2.91,macOS,3009.28,1000,HDD
MSI,AMD Ryzen 7,16,Nvidia RTX 3060,13.3,3840x2160,10.8,3.4,FreeDOS,3256.52,2000,SSD
Razer,Intel i5,32,Integrated,17.3,1366x768,11.3,1.28,macOS,1324.17,2000,SSD
Samsung,Intel i3,64,Nvidia GTX 1650,14.0,1920x1080,6.3,2.24,Windows,1619.69,1000,HDD
Lenovo,AMD Ryzen 9,16,AMD Radeon RX 6800,16.0,1366x768,9.9,2.96,macOS,1896.35,2000,SSD
Asus,Intel i9,4,Nvidia RTX 2060,16.0,1920x1080,5.0,3.19,Linux,1638.33,2000,SSD
HP,Intel i3,32,Nvidia RTX 3080,13.3,1366x768,4.3,3.04,macOS,1238.66,1000,SSD
Asus,Intel i9,4,Nvidia RTX 3080,17.3,1920x1080,4.3,1.7,FreeDOS,1515.52,1000,SSD
Samsung,AMD Ryzen 3,64,AMD Radeon RX 6800,14.0,1920x1080,6.1,3.07,FreeDOS,2016.66,512,SSD
HP,Intel i9,4,Nvidia RTX 2060,13.3,3840x2160,6.8,3.1,FreeDOS,2424.35,512,SSD
Apple,AMD Ryzen 3,64,Nvidia GTX 1650,14.0,3840x2160,11.3,2.56,macOS,4033.23,1000,HDD
Samsung,AMD Ryzen 3,32,Integrated,15.6,1920x1080,5.9,2.75,FreeDOS,1064.93,256,SSD
MSI,AMD Ryzen 5,32,AMD Radeon RX 6800,15.6,2560x1440,10.2,1.61,Windows,2782.55,512,SSD
Razer,Intel i3,16,AMD Radeon RX 6800,13.3,1366x768,5.3,2.85,macOS,1079.89,512,SSD
Dell,AMD Ryzen 5,4,Integrated,16.0,2560x1440,5.4,1.6,macOS,791.62,256,SSD
Lenovo,AMD Ryzen 9,16,Nvidia RTX 3060,13.3,1366x768,9.1,1.6,macOS,1667.01,2000,SSD
Acer,Intel i9,8,AMD Radeon RX 6600,17.3,1920x1080,7.1,1.33,macOS,1761.31,512,SSD
Lenovo,Intel i9,64,Nvidia RTX 3060,13.3,1920x1080,10.5,1.52,Windows,4030.86,512,SSD
HP,Intel i9,8,Nvidia RTX 3060,16.0,2560x1440,6.9,3.21,Windows,2401.96,256,SSD
Apple,Intel i7,4,Nvidia RTX 2060,17.3,3840x2160,6.7,1.82,Linux,3080.89,1000,SSD
Samsung,AMD Ryzen 3,4,Nvidia RTX 2060,13.3,1920x1080,6.1,2.66,Linux,825.15,256,SSD
Microsoft,AMD Ryzen 9,16,Nvidia RTX 3080,13.3,2560x1440,8.9,3.12,Windows,2491.74,512,SSD
Asus,AMD Ryzen 9,32,AMD Radeon RX 6800,15.6,1920x1080,12.0,3.33,FreeDOS,3025.7,2000,SSD
Apple,Intel i5,4,Nvidia GTX 1650,16.0,2560x1440,5.2,3.13,FreeDOS,1572.59,1000,HDD
Apple,Intel i7,4,Nvidia RTX 3080,16.0,2560x1440,4.2,2.7,Linux,2277.8,1000,SSD
Microsoft,Intel i7,32,AMD Radeon RX 6800,17.3,2560x1440,6.0,2.05,Linux,2777.04,512,SSD
Apple,Intel i3,64,Nvidia GTX 1650,13.3,3840x2160,10.1,2.41,macOS,4127.16,1000,HDD
Microsoft,Intel i3,4,AMD Radeon RX 6800,15.6,3840x2160,4.3,2.61,Linux,1324.61,512,SSD
MSI,Intel i7,32,Nvidia GTX 1650,16.0,2560x1440,7.4,1.28,Windows,3398.49,1000,SSD
Lenovo,AMD Ryzen 5,8,Nvidia RTX 3080,13.3,2560x1440,4.1,2.42,Windows,1140.05,2000,SSD
Dell,Intel i3,4,Nvidia RTX 3080,13.3,1920x1080,6.7,2.4,Linux,668.39,512,SSD
Apple,Intel i5,32,AMD Radeon RX 6600,17.3,1920x1080,7.1,2.24,Windows,2147.95,1000,HDD
Acer,Intel i7,64,AMD Radeon RX 6600,16.0,3840x2160,10.5,1.56,macOS,5283.74,1000,SSD
Samsung,AMD Ryzen 7,16,AMD Radeon RX 6600,14.0,3840x2160,4.8,1.91,FreeDOS,1963.54,1000,HDD
Apple,Intel i7,32,Nvidia RTX 3060,14.0,1366x768,7.9,1.32,macOS,2360.93,2000,SSD
HP,AMD Ryzen 7,32,Nvidia RTX 3080,15.6,1366x768,7.5,2.32,macOS,1728.78,512,SSD
HP,Intel i9,32,AMD Radeon RX 6800,17.3,3840x2160,6.2,1.97,Linux,3958.15,1000,HDD
Apple,AMD Ryzen 5,64,Nvidia RTX 2060,13.3,3840x2160,8.5,2.82,Linux,5951.82,256,SSD
MSI,AMD Ryzen 5,64,Nvidia RTX 3080,17.3,1920x1080,8.0,2.85,FreeDOS,2686.26,1000,HDD
Samsung,Intel i5,8,AMD Radeon RX 6600,15.6,3840x2160,9.6,2.11,macOS,1948.04,1000,SSD
Razer,AMD Ryzen 3,8,AMD Radeon RX 6800,14.0,2560x1440,9.9,1.33,Linux,1318.24,512,SSD
Dell,AMD Ryzen 7,16,Nvidia GTX 1650,17.3,3840x2160,6.1,1.54,Linux,2793.78,256,SSD
Asus,AMD Ryzen 3,8,Nvidia RTX 3080,13.3,1920x1080,4.9,2.75,FreeDOS,741.69,1000,HDD
Apple,AMD Ryzen 3,64,AMD Radeon RX 6800,13.3,3840x2160,8.6,2.42,macOS,4201.18,1000,HDD
Samsung,AMD Ryzen 3,4,Nvidia GTX 1650,16.0,2560x1440,9.1,1.35,Linux,1003.25,1000,HDD
MSI,AMD Ryzen 9,64,Integrated,17.3,2560x1440,8.1,2.55,macOS,4646.55,2000,SSD
Acer,Intel i5,16,Nvidia GTX 1650,15.6,1366x768,5.8,2.72,Linux,1089.62,1000,HDD
Samsung,AMD Ryzen 9,4,AMD Radeon RX 6600,14.0,2560x1440,11.0,1.74,FreeDOS,1923.09,256,SSD
Lenovo,Intel i9,4,Nvidia RTX 2060,16.0,1920x1080,10.4,2.69,Linux,1790.36,2000,SSD
Dell,Intel i9,64,Nvidia GTX 1650,17.3,3840x2160,10.1,1.49,macOS,7036.9,2000,SSD
Dell,Intel i7,32,Nvidia RTX 3080,15.6,1920x1080,4.2,1.24,Windows,2227.31,512,SSD
MSI,Intel i7,8,Nvidia RTX 2060,16.0,1920x1080,7.3,2.78,FreeDOS,1868.07,2000,SSD
Samsung,Intel i7,64,Nvidia RTX 2060,16.0,3840x2160,10.1,2.17,FreeDOS,5290.76,2000,SSD
Razer,AMD Ryzen 7,4,Nvidia GTX 1650,14.0,1366x768,5.3,2.87,Windows,1263.73,2000,SSD
HP,Intel i9,32,AMD Radeon RX 6800,16.0,3840x2160,7.9,2.31,Windows,4052.55,1000,HDD
Acer,Intel i5,8,Nvidia RTX 2060,14.0,2560x1440,7.9,2.69,Windows,1322.76,1000,SSD
MSI,Intel i9,16,Nvidia RTX 2060,16.0,1920x1080,9.6,2.06,Windows,2510.72,1000,HDD
Lenovo,Intel i3,4,AMD Radeon RX 6600,13.3,1366x768,4.3,2.72,FreeDOS,441.65,1000,HDD
Samsung,AMD Ryzen 5,8,Nvidia RTX 3080,14.0,1366x768,5.3,2.53,macOS,931.46,1000,SSD
Asus,Intel i5,8,AMD Radeon RX 6600,16.0,1366x768,5.7,3.27,Windows,998.84,2000,SSD
Asus,AMD Ryzen 5,8,Nvidia RTX 3060,16.0,1920x1080,5.8,1.92,Windows,1163.99,2000,SSD
Apple,AMD Ryzen 3,4,Nvidia RTX 3080,15.6,2560x1440,4.6,3.25,Windows,1602.6,512,SSD
HP,Intel i9,16,AMD Radeon RX 6800,14.0,3840x2160,7.2,1.29,Linux,3327.58,256,SSD
Acer,Intel i5,32,AMD Radeon RX 6800,16.0,1366x768,8.7,2.71,Linux,1166.7,1000,HDD
Lenovo,Intel i9,64,AMD Radeon RX 6800,15.6,1920x1080,9.6,2.92,FreeDOS,4326.73,2000,SSD
Samsung,AMD Ryzen 5,8,AMD Radeon RX 6800,16.0,3840x2160,11.4,3.42,FreeDOS,1877.43,2000,SSD
HP,AMD Ryzen 7,32,AMD Radeon RX 6800,14.0,3840x2160,6.8,2.94,FreeDOS,3331.7,512,SSD
HP,AMD Ryzen 9,64,Nvidia RTX 3080,16.0,1920x1080,8.3,1.86,FreeDOS,4387.54,2000,SSD
Razer,AMD Ryzen 7,4,AMD Radeon RX 6800,15.6,3840x2160,9.5,2.23,macOS,2719.47,2000,SSD
Acer,AMD Ryzen 9,8,Nvidia RTX 2060,15.6,1920x1080,11.7,2.25,FreeDOS,1958.58,512,SSD
Dell,AMD Ryzen 9,32,Nvidia RTX 2060,14.0,3840x2160,5.5,1.91,Linux,4314.51,256,SSD
Microsoft,Intel i9,16,Nvidia RTX 3060,17.3,1366x768,4.3,1.29,FreeDOS,1691.35,512,SSD
Asus,AMD Ryzen 5,64,Nvidia RTX 3080,16.0,2560x1440,6.4,1.35,macOS,3315.47,256,SSD
Apple,AMD Ryzen 9,32,Nvidia RTX 3060,17.3,3840x2160,9.7,3.3,macOS,7305.37,2000,SSD
